Ammonizioni,Ammonizioni avversario,Assist Totali,Assist Totali avversario,Attacchi a destra,Attacchi a destra avversario,Attacchi a sinistra,Attacchi a sinistra avversario,Attacchi centrali,Attacchi centrali avversario,Avversaria,Campo,Contropiede,Contropiede avversario,Corner,Corner avversario,Cross,Cross avversario,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Falli subiti,Falli subiti avversario,Fuorigioco,Fuorigioco avversario,Giornata,Gol segnati,Gol subiti,Lanci lunghi,Lanci lunghi avversario,Pali,Pali avversario,Palle perse,Palle perse avversario,Palle recuperate,Palle recuperate avversario,Parate,Parate avversario,Rigori,Rigori avversario,Squadra,Stagione,Tiri Totali,Tiri Totali avversario,Tiri fuori,Tiri fuori avversario,Tiri in porta,Tiri in porta avversario,Tiri in porta da area,Tiri in porta da area avversario
3,0,0,2,0,0,0,0,0,0,CAGLIARI,away,,,4,3,0,0,0,0,0,0,19,17,1,0,30,0,0,0,0,0,0,17,19,10,11,2,2,0,0,SAMPDORIA,2004-05,5,9,3,7,2,2,0,0
0,2,5,1,0,0,0,0,0,0,LIVORNO,home,,,3,0,0,0,0,0,0,0,23,19,2,4,30,3,1,0,0,0,1,27,29,21,16,3,3,1,1,LAZIO,2004-05,11,8,5,3,6,5,0,0
2,0,1,5,0,0,0,0,0,0,LAZIO,away,,,0,3,0,0,0,0,0,0,19,23,4,2,30,1,3,0,0,1,0,29,27,16,21,3,3,1,1,LIVORNO,2004-05,8,11,3,5,5,6,0,0
2,5,5,1,0,0,0,0,0,0,SIENA,home,,,2,4,0,0,0,0,0,0,22,25,2,0,30,2,2,0,0,0,0,18,12,8,15,6,6,0,0,LECCE,2004-05,12,12,4,4,8,8,0,0
5,2,1,5,0,0,0,0,0,0,LECCE,away,,,4,2,0,0,0,0,0,0,25,22,0,2,30,2,2,0,0,0,0,12,18,15,8,6,6,0,0,SIENA,2004-05,12,12,4,4,8,8,0,0
2,3,3,3,0,0,0,0,0,0,MESSINA,home,,,6,7,0,0,1,1,0,0,30,17,5,0,30,2,1,0,0,0,0,30,12,41,29,6,6,0,0,PALERMO,2004-05,11,13,3,6,8,7,0,0
3,2,3,3,0,0,0,0,0,0,PALERMO,away,,,7,6,0,0,1,1,0,0,17,30,0,5,30,1,2,0,0,0,0,12,30,29,41,6,6,0,0,MESSINA,2004-05,13,11,6,3,7,8,0,0
1,3,0,2,0,0,0,0,0,0,PARMA,home,,,9,4,0,0,0,1,0,0,18,16,4,0,30,1,3,0,0,0,1,23,18,10,11,1,8,1,0,REGGINA,2004-05,19,9,10,4,9,5,0,0
3,1,2,0,0,0,0,0,0,0,REGGINA,away,,,4,9,0,0,1,0,0,0,16,18,0,4,30,3,1,0,0,1,0,18,23,11,10,8,1,0,1,PARMA,2004-05,9,19,4,10,5,9,0,0
1,2,1,1,0,0,0,0,0,0,ROMA,home,,,10,3,0,0,0,0,0,0,18,10,4,1,30,3,3,0,0,0,0,14,17,25,24,2,7,0,0,UDINESE,2004-05,21,7,11,2,10,5,0,0
2,1,1,1,0,0,0,0,0,0,UDINESE,away,,,3,10,0,0,0,0,0,0,10,18,1,4,30,3,3,0,0,0,0,17,14,24,25,7,2,0,0,ROMA,2004-05,7,21,2,11,5,10,0,0
4,1,0,0,0,0,0,0,0,0,UDINESE,home,0,0,4,5,0,0,0,0,0,0,14,25,5,2,31,1,0,0,0,0,1,15,17,8,10,5,3,0,0,MESSINA,2004-05,7,13,3,8,4,5,0,0
1,4,0,0,0,0,0,0,0,0,MESSINA,away,0,0,5,4,0,0,0,0,0,0,25,14,2,5,31,0,1,0,0,1,0,17,15,10,8,3,5,0,0,UDINESE,2004-05,13,7,8,3,5,4,0,0
0,3,4,0,0,0,0,0,0,0,REGGINA,home,0,0,7,10,0,0,0,0,0,0,22,12,3,1,31,1,2,0,0,1,0,9,11,11,9,4,5,0,0,ROMA,2004-05,13,10,6,4,7,6,0,0
3,0,0,4,0,0,0,0,0,0,ROMA,away,0,0,10,7,0,0,0,0,0,0,12,22,1,3,31,2,1,0,0,0,1,11,9,9,11,5,4,0,0,REGGINA,2004-05,10,13,4,6,6,7,0,0
5,2,1,3,6,4,5,8,11,17,PALERMO,home,2,0,2,5,11,28,0,0,0,0,14,20,2,0,31,1,0,19,12,0,0,18,15,12,15,3,0,1,0,SAMPDORIA,2004-05,1,4,1,1,0,3,0,0
2,5,3,1,4,6,8,5,17,11,SAMPDORIA,away,0,2,5,2,28,11,0,0,0,0,20,14,0,2,31,0,1,12,19,0,0,15,18,15,12,0,3,0,1,PALERMO,2004-05,4,1,1,1,3,0,0,0
3,3,10,11,0,0,0,0,0,0,LAZIO,home,0,0,5,7,0,0,0,0,0,0,19,29,4,0,31,1,2,0,0,1,1,15,12,12,15,3,2,0,1,BOLOGNA,2004-05,5,12,1,6,4,6,0,0
3,3,11,10,0,0,0,0,0,0,BOLOGNA,away,0,0,7,5,0,0,0,0,0,0,29,19,0,4,31,2,1,0,0,1,1,12,15,15,12,2,3,1,0,LAZIO,2004-05,12,5,6,1,6,4,0,0
1,2,0,0,0,0,0,0,0,0,ATALANTA,home,0,0,3,1,0,0,0,1,0,0,21,24,2,3,31,1,0,0,0,0,0,8,1,6,2,6,2,1,0,BRESCIA,2004-05,12,8,9,2,3,6,0,0
2,1,0,0,0,0,0,0,0,0,BRESCIA,away,0,0,1,3,0,0,1,0,0,0,24,21,3,2,31,0,1,0,0,0,0,1,8,2,6,2,6,0,1,ATALANTA,2004-05,8,12,2,9,6,3,0,0
3,3,1,1,0,0,0,0,0,0,PARMA,home,0,0,10,3,0,0,1,1,0,0,17,27,2,5,31,2,0,0,0,0,0,13,6,4,3,2,6,0,0,CHIEVOVERONA,2004-05,16,6,8,4,8,2,0,0
3,3,1,1,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,3,10,0,0,1,1,0,0,27,17,5,2,31,0,2,0,0,0,0,6,13,3,4,6,2,0,0,PARMA,2004-05,6,16,4,8,2,8,0,0
2,3,10,2,0,0,0,0,0,0,CAGLIARI,home,0,0,6,8,0,0,0,0,0,0,20,23,1,1,31,2,0,0,0,0,0,11,10,11,10,2,12,0,0,INTER,2004-05,19,10,5,8,14,2,0,0
3,2,2,10,0,0,0,0,0,0,INTER,away,0,0,8,6,0,0,0,0,0,0,23,20,1,1,31,0,2,0,0,0,0,10,11,10,11,12,2,0,0,CAGLIARI,2004-05,10,19,8,5,2,14,0,0
0,1,2,1,0,0,0,0,0,0,LECCE,home,0,0,1,5,0,0,0,0,0,0,16,15,5,10,31,5,2,0,0,0,0,18,10,8,10,3,3,0,1,JUVENTUS,2004-05,11,8,3,3,8,5,0,0
1,0,1,2,0,0,0,0,0,0,JUVENTUS,away,0,0,5,1,0,0,0,0,0,0,15,16,10,5,31,2,5,0,0,0,0,10,18,10,8,3,3,1,0,LECCE,2004-05,8,11,3,3,5,8,0,0
2,0,0,1,0,0,0,0,0,0,FIORENTINA,home,0,0,0,9,0,0,0,0,0,0,13,25,1,3,31,2,0,0,0,0,0,6,6,9,7,6,1,1,0,LIVORNO,2004-05,5,19,2,13,3,6,0,0
0,2,1,0,0,0,0,0,0,0,LIVORNO,away,0,0,9,0,0,0,0,0,0,0,25,13,3,1,31,0,2,0,0,0,0,6,6,7,9,1,6,0,1,FIORENTINA,2004-05,19,5,13,2,6,3,0,0
1,0,2,1,0,0,0,0,0,0,MILAN,home,0,0,4,10,0,0,0,0,0,0,13,16,0,5,31,2,1,0,0,2,1,17,19,19,17,8,2,0,0,SIENA,2004-05,10,23,4,13,6,10,0,0
0,1,1,2,0,0,0,0,0,0,SIENA,away,0,0,10,4,0,0,0,0,0,0,16,13,5,0,31,1,2,0,0,1,2,19,17,17,19,2,8,0,0,MILAN,2004-05,23,10,13,4,10,6,0,0
2,1,2,1,0,0,0,0,0,0,LAZIO,home,,,4,5,0,0,0,0,0,0,13,25,1,1,32,1,1,0,0,0,0,17,13,9,9,0,2,0,0,CAGLIARI,2004-05,10,5,7,4,3,1,0,0
1,2,1,2,0,0,0,0,0,0,CAGLIARI,away,,,5,4,0,0,0,0,0,0,25,13,1,1,32,1,1,0,0,0,0,13,17,9,9,2,0,0,0,LAZIO,2004-05,5,10,4,7,1,3,0,0
2,1,13,4,0,0,0,0,0,0,MESSINA,home,,,3,1,0,0,1,1,0,0,16,23,3,0,32,1,1,0,0,1,1,3,5,5,3,1,2,0,0,FIORENTINA,2004-05,10,4,6,1,4,3,0,0
1,2,4,13,0,0,0,0,0,0,FIORENTINA,away,,,1,3,0,0,1,1,0,0,23,16,0,3,32,1,1,0,0,1,1,5,3,3,5,2,1,0,0,MESSINA,2004-05,4,10,1,6,3,4,0,0
3,5,5,2,3,3,3,5,14,6,INTER,home,,,7,3,12,5,0,0,0,0,23,21,2,6,32,0,1,16,15,1,0,17,19,15,14,0,3,0,0,JUVENTUS,2004-05,5,2,1,1,4,1,0,0
5,3,2,5,3,3,5,3,6,14,JUVENTUS,away,,,3,7,5,12,0,0,0,0,21,23,6,2,32,1,0,15,16,0,1,19,17,14,15,3,0,0,0,INTER,2004-05,2,5,1,1,1,4,0,0
4,3,3,1,0,0,0,0,0,0,BOLOGNA,home,,,4,7,0,0,0,0,0,0,25,20,1,0,32,1,1,0,0,0,1,24,12,9,17,0,4,0,0,LECCE,2004-05,12,7,7,5,5,2,0,0
3,4,1,3,0,0,0,0,0,0,LECCE,away,,,7,4,0,0,0,0,0,0,20,25,0,1,32,1,1,0,0,1,0,12,24,17,9,4,0,0,0,BOLOGNA,2004-05,7,12,5,7,2,5,0,0
1,3,0,0,0,0,0,0,0,0,CHIEVOVERONA,home,,,8,2,0,0,0,0,0,0,14,15,4,3,32,1,0,0,0,0,0,16,11,18,16,3,3,0,0,MILAN,2004-05,14,9,10,6,4,3,0,0
3,1,0,0,0,0,0,0,0,0,MILAN,away,,,2,8,0,0,0,0,0,0,15,14,3,4,32,0,1,0,0,0,0,11,16,16,18,3,3,0,0,CHIEVOVERONA,2004-05,9,14,6,10,3,4,0,0
2,1,1,1,0,0,0,0,0,0,BRESCIA,home,,,4,2,0,0,0,0,1,1,19,19,1,0,32,3,3,0,0,1,0,7,6,5,12,2,4,1,1,PALERMO,2004-05,18,10,10,4,8,6,0,0
1,2,1,1,0,0,0,0,0,0,PALERMO,away,,,2,4,0,0,0,0,1,1,19,19,0,1,32,3,3,0,0,0,1,6,7,12,5,4,2,1,1,BRESCIA,2004-05,10,18,4,10,6,8,0,0
1,4,9,12,0,0,0,0,0,0,SAMPDORIA,home,,,2,1,0,0,0,0,0,0,23,22,3,3,32,1,1,0,0,0,0,7,9,8,7,5,5,0,0,PARMA,2004-05,9,16,3,10,6,6,0,0
4,1,12,9,0,0,0,0,0,0,PARMA,away,,,1,2,0,0,0,0,0,0,22,23,3,3,32,1,1,0,0,0,0,9,7,7,8,5,5,0,0,SAMPDORIA,2004-05,16,9,10,3,6,6,0,0
3,3,0,0,0,0,0,0,0,0,ATALANTA,home,,,8,7,0,0,0,0,0,0,18,25,1,3,32,0,0,0,0,0,0,23,21,18,17,3,4,0,0,REGGINA,2004-05,6,9,2,6,4,3,0,0
3,3,0,0,0,0,0,0,0,0,REGGINA,away,,,7,8,0,0,0,0,0,0,25,18,3,1,32,0,0,0,0,0,0,21,23,17,18,4,3,0,0,ATALANTA,2004-05,9,6,6,2,3,4,0,0
3,4,5,3,0,0,0,0,0,0,SIENA,home,,,12,1,0,0,0,0,1,0,28,25,4,2,32,0,2,0,0,1,0,22,11,18,17,2,8,0,0,ROMA,2004-05,17,6,8,2,9,4,0,0
4,3,3,5,0,0,0,0,0,0,ROMA,away,,,1,12,0,0,0,0,0,1,25,28,2,4,32,2,0,0,0,0,1,11,22,17,18,8,2,0,0,SIENA,2004-05,6,17,2,8,4,9,0,0
2,2,0,0,0,0,0,0,0,0,LIVORNO,home,,,2,7,0,0,0,0,0,0,15,16,1,4,32,1,1,0,0,0,0,23,21,20,26,3,4,0,0,UDINESE,2004-05,8,9,3,5,5,4,0,0
2,2,0,0,0,0,0,0,0,0,UDINESE,away,,,7,2,0,0,0,0,0,0,16,15,4,1,32,1,1,0,0,0,0,21,23,26,20,4,3,0,0,LIVORNO,2004-05,9,8,5,3,4,5,0,0
3,4,3,2,0,0,0,0,0,0,UDINESE,home,0,0,4,3,0,0,,,,,16,15,4,4,33,2,3,0,0,0,0,2,3,1,2,5,5,0,0,SIENA,2004-05,9,13,2,5,7,8,0,0
4,3,2,3,0,0,0,0,0,0,SIENA,away,0,0,3,4,0,0,,,,,15,16,4,4,33,3,2,0,0,0,0,3,2,2,1,5,5,0,0,UDINESE,2004-05,13,9,5,2,8,7,0,0
3,2,6,2,5,5,6,2,20,8,PARMA,home,1,1,10,2,9,6,,,,,16,13,0,2,33,3,0,10,10,0,0,16,26,21,14,2,7,0,0,MILAN,2004-05,12,4,2,2,10,2,0,0
2,3,2,6,5,5,2,6,8,20,MILAN,away,1,1,2,10,6,9,,,,,13,16,2,0,33,0,3,10,10,0,0,26,16,14,21,7,2,0,0,PARMA,2004-05,4,12,2,2,2,10,0,0
2,1,0,0,0,0,0,0,0,0,PALERMO,home,0,0,3,5,0,0,,,,,13,23,2,2,33,1,0,0,0,0,0,16,14,21,18,5,7,0,0,ATALANTA,2004-05,17,11,9,6,8,5,0,0
1,2,0,0,0,0,0,0,0,0,ATALANTA,away,0,0,5,3,0,0,,,,,23,13,2,2,33,0,1,0,0,0,0,14,16,18,21,7,5,0,0,PALERMO,2004-05,11,17,6,9,5,8,0,0
0,1,1,1,0,0,0,0,0,0,FIORENTINA,home,0,0,3,9,0,0,,,,,32,18,4,1,33,0,0,0,0,0,0,8,6,6,9,8,3,0,0,BOLOGNA,2004-05,7,12,4,4,3,8,0,0
1,0,1,1,0,0,0,0,0,0,BOLOGNA,away,0,0,9,3,0,0,,,,,18,32,1,4,33,0,0,0,0,0,0,6,8,9,6,3,8,0,0,FIORENTINA,2004-05,12,7,4,4,8,3,0,0
1,4,0,0,0,0,0,0,0,0,REGGINA,home,0,0,6,3,0,0,,,,,32,18,0,1,33,2,0,0,0,1,0,2,1,7,1,2,8,0,0,BRESCIA,2004-05,17,6,6,4,11,2,0,0
4,1,0,0,0,0,0,0,0,0,BRESCIA,away,0,0,3,6,0,0,,,,,18,32,1,0,33,0,2,0,0,0,1,1,2,1,7,8,2,0,0,REGGINA,2004-05,6,17,4,6,2,11,0,0
3,4,3,0,0,0,0,0,0,0,CAGLIARI,home,0,0,7,4,0,0,,,,,18,19,1,3,33,1,1,0,0,0,0,17,12,8,6,1,0,0,0,CHIEVOVERONA,2004-05,9,3,8,1,1,2,0,0
4,3,0,3,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,4,7,0,0,,,,,19,18,3,1,33,1,1,0,0,0,0,12,17,6,8,0,1,0,0,CAGLIARI,2004-05,3,9,1,8,2,1,0,0
2,5,4,0,0,0,0,0,0,0,LECCE,home,0,0,6,9,0,0,,,,,20,15,2,3,33,1,0,0,0,0,0,2,2,0,2,4,1,0,0,LIVORNO,2004-05,8,13,6,9,2,4,0,0
5,2,0,4,0,0,0,0,0,0,LIVORNO,away,0,0,9,6,0,0,,,,,15,20,3,2,33,0,1,0,0,0,0,2,2,2,0,1,4,0,0,LECCE,2004-05,13,8,9,6,4,2,0,0
2,1,2,1,0,0,0,0,0,0,INTER,home,0,0,3,12,0,0,,,,,16,20,1,0,33,2,1,0,0,0,1,16,22,16,10,9,3,0,0,MESSINA,2004-05,10,22,5,11,5,11,0,0
1,2,1,2,0,0,0,0,0,0,MESSINA,away,0,0,12,3,0,0,,,,,20,16,0,1,33,1,2,0,0,1,0,22,16,10,16,3,9,0,0,INTER,2004-05,22,10,11,5,11,5,0,0
2,2,0,0,0,0,0,0,0,0,ROMA,home,0,0,1,3,0,0,,,,,14,16,4,1,33,2,1,0,0,0,0,4,9,6,5,4,2,1,1,SAMPDORIA,2004-05,7,11,3,6,4,5,0,0
2,2,0,0,0,0,0,0,0,0,SAMPDORIA,away,0,0,3,1,0,0,,,,,16,14,1,4,33,1,2,0,0,0,0,9,4,5,6,2,4,1,1,ROMA,2004-05,11,7,6,3,5,4,0,0
4,3,1,1,4,6,5,5,10,12,JUVENTUS,home,3,0,8,1,4,8,,,,,23,21,4,1,33,0,1,23,20,0,0,21,15,15,16,0,1,0,0,LAZIO,2004-05,1,2,0,1,1,1,0,0
3,4,1,1,6,4,5,5,12,10,LAZIO,away,0,3,1,8,8,4,,,,,21,23,1,4,33,1,0,20,23,0,0,15,21,16,15,1,0,0,0,JUVENTUS,2004-05,2,1,1,0,1,1,0,0
3,3,0,0,0,0,0,0,0,0,REGGINA,home,0,0,3,2,0,0,1,0,0,0,36,23,1,1,34,1,1,0,0,0,0,13,11,16,13,0,1,0,0,CAGLIARI,2004-05,10,10,8,9,2,1,0,0
3,3,0,0,0,0,0,0,0,0,CAGLIARI,away,0,0,2,3,0,0,0,1,0,0,23,36,1,1,34,1,1,0,0,0,0,11,13,13,16,1,0,0,0,REGGINA,2004-05,10,10,9,8,1,2,0,0
2,4,5,2,4,10,7,6,17,5,MILAN,home,0,1,10,6,17,22,0,0,0,0,14,9,0,5,34,1,2,14,10,1,0,14,21,17,15,1,1,0,0,FIORENTINA,2004-05,12,3,8,0,4,3,0,0
4,2,2,5,10,4,6,7,5,17,FIORENTINA,away,1,0,6,10,22,17,0,0,0,0,9,14,5,0,34,2,1,10,14,0,1,21,14,15,17,1,1,0,0,MILAN,2004-05,3,12,0,8,3,4,0,0
0,0,7,3,0,0,0,0,0,0,SIENA,home,0,0,5,2,0,0,0,0,0,0,18,14,4,0,34,2,0,0,0,0,0,16,16,14,12,4,3,1,0,INTER,2004-05,12,12,7,8,5,4,0,0
0,0,3,7,0,0,0,0,0,0,INTER,away,0,0,2,5,0,0,0,0,0,0,14,18,0,4,34,0,2,0,0,0,0,16,16,12,14,3,4,0,1,SIENA,2004-05,12,12,8,7,4,5,0,0
1,1,0,0,0,0,0,0,0,0,BOLOGNA,home,0,0,0,1,0,0,0,0,0,0,16,12,0,2,34,2,1,0,0,0,0,1,3,0,0,0,3,0,0,JUVENTUS,2004-05,6,2,2,2,4,0,0,0
1,1,0,0,0,0,0,0,0,0,JUVENTUS,away,0,0,1,0,0,0,0,0,0,0,12,16,2,0,34,1,2,0,0,0,0,3,1,0,0,3,0,0,0,BOLOGNA,2004-05,2,6,2,2,0,4,0,0
1,1,4,8,0,0,0,0,0,0,LAZIO,home,0,0,7,2,0,0,0,0,1,1,10,24,5,2,34,5,3,0,0,0,0,13,13,25,19,1,8,1,0,LECCE,2004-05,15,7,2,3,13,4,0,0
1,1,8,4,0,0,0,0,0,0,LECCE,away,0,0,2,7,0,0,0,0,1,1,24,10,2,5,34,3,5,0,0,0,0,13,13,19,25,8,1,0,1,LAZIO,2004-05,7,15,3,2,4,13,0,0
3,2,1,0,0,0,0,0,0,0,SAMPDORIA,home,0,0,4,4,0,0,0,0,0,0,18,22,1,2,34,2,2,0,0,1,1,13,13,13,13,2,4,0,0,MESSINA,2004-05,13,12,6,7,7,5,0,0
2,3,0,1,0,0,0,0,0,0,MESSINA,away,0,0,4,4,0,0,0,0,0,0,22,18,2,1,34,2,2,0,0,1,1,13,13,13,13,4,2,0,0,SAMPDORIA,2004-05,12,13,7,6,5,7,0,0
1,1,4,1,0,0,0,0,0,0,LIVORNO,home,0,0,5,6,0,0,0,0,0,0,19,11,3,1,34,6,4,0,0,0,0,18,20,14,13,2,3,0,1,PARMA,2004-05,11,10,2,4,9,6,0,0
1,1,1,4,0,0,0,0,0,0,PARMA,away,0,0,6,5,0,0,0,0,0,0,11,19,1,3,34,4,6,0,0,0,0,20,18,13,14,3,2,1,0,LIVORNO,2004-05,10,11,4,2,6,9,0,0
3,5,3,0,0,0,0,0,0,0,BRESCIA,home,0,0,5,1,0,0,0,0,0,0,23,12,4,3,34,2,2,0,0,1,0,28,20,14,18,2,3,1,0,ROMA,2004-05,10,8,4,4,6,4,0,0
5,3,0,3,0,0,0,0,0,0,ROMA,away,0,0,1,5,0,0,0,0,0,0,12,23,3,4,34,2,2,0,0,0,1,20,28,18,14,3,2,0,1,BRESCIA,2004-05,8,10,4,4,4,6,0,0
1,1,1,0,0,0,0,0,0,0,ATALANTA,home,0,0,10,0,0,0,0,0,0,0,10,17,6,2,34,2,1,0,0,0,0,16,18,19,16,1,5,0,0,UDINESE,2004-05,16,9,9,7,7,2,0,0
1,1,0,1,0,0,0,0,0,0,UDINESE,away,0,0,0,10,0,0,0,0,0,0,17,10,2,6,34,1,2,0,0,0,0,18,16,16,19,5,1,0,0,ATALANTA,2004-05,9,16,7,9,2,7,0,0
1,1,2,6,5,3,5,3,12,16,CHIEVOVERONA,home,0,0,5,6,14,14,0,0,0,0,26,19,2,1,34,2,2,16,9,0,0,10,9,8,7,3,4,0,0,PALERMO,2004-05,9,10,3,5,6,5,0,0
1,1,6,2,3,5,3,5,16,12,PALERMO,away,0,0,6,5,14,14,0,0,0,0,19,26,1,2,34,2,2,9,16,0,0,9,10,7,8,4,3,0,0,CHIEVOVERONA,2004-05,10,9,5,3,5,6,0,0
1,2,4,1,0,0,0,0,0,0,MESSINA,home,0,0,7,2,0,0,,,0,0,21,17,2,2,35,2,1,0,0,1,0,7,7,7,6,2,7,0,0,ATALANTA,2004-05,19,10,9,7,10,3,0,0
2,1,1,4,0,0,0,0,0,0,ATALANTA,away,0,0,2,7,0,0,,,0,0,17,21,2,2,35,1,2,0,0,0,1,7,7,6,7,7,2,0,0,MESSINA,2004-05,10,19,7,9,3,10,0,0
1,1,0,2,0,0,0,0,0,0,INTER,home,0,0,2,9,0,0,,,0,0,11,13,1,1,35,0,3,0,0,0,0,8,3,4,2,4,3,0,0,BRESCIA,2004-05,12,13,9,6,3,7,0,0
1,1,2,0,0,0,0,0,0,0,BRESCIA,away,0,0,9,2,0,0,,,0,0,13,11,1,1,35,3,0,0,0,0,0,3,8,2,4,3,4,0,0,INTER,2004-05,13,12,6,9,7,3,0,0
2,3,1,1,0,0,0,0,0,0,PALERMO,home,0,0,3,5,0,0,,,0,0,18,16,2,0,35,0,0,0,0,0,1,17,13,8,10,1,5,0,0,CAGLIARI,2004-05,10,6,5,4,5,2,0,0
3,2,1,1,0,0,0,0,0,0,CAGLIARI,away,0,0,5,3,0,0,,,0,0,16,18,0,2,35,0,0,0,0,1,0,13,17,10,8,5,1,0,0,PALERMO,2004-05,6,10,4,5,2,5,0,0
3,2,1,1,0,0,0,0,0,0,FIORENTINA,home,0,0,4,6,0,0,,,0,0,22,31,3,7,35,1,2,0,0,0,0,13,10,3,2,3,2,0,0,CHIEVOVERONA,2004-05,11,10,8,5,3,5,0,0
2,3,1,1,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,6,4,0,0,,,0,0,31,22,7,3,35,2,1,0,0,0,0,10,13,2,3,2,3,0,0,FIORENTINA,2004-05,10,11,5,8,5,3,0,0
1,5,2,4,0,0,0,0,0,0,UDINESE,home,0,0,7,4,0,0,,,0,0,21,13,1,3,35,0,1,0,0,0,0,14,27,20,13,4,2,0,0,LAZIO,2004-05,9,10,7,6,2,4,0,0
5,1,4,2,0,0,0,0,0,0,LAZIO,away,0,0,4,7,0,0,,,0,0,13,21,3,1,35,1,0,0,0,0,0,27,14,13,20,2,4,0,0,UDINESE,2004-05,10,9,6,7,4,2,0,0
2,3,1,6,0,0,0,0,0,0,SIENA,home,0,0,4,4,0,0,,,1,0,20,15,1,1,35,3,6,0,0,0,0,12,6,6,13,2,2,1,0,LIVORNO,2004-05,6,11,1,3,5,8,0,0
3,2,6,1,0,0,0,0,0,0,LIVORNO,away,0,0,4,4,0,0,,,0,1,15,20,1,1,35,6,3,0,0,0,0,6,12,13,6,2,2,0,1,SIENA,2004-05,11,6,3,1,8,5,0,0
1,3,4,8,6,4,5,3,7,7,JUVENTUS,home,0,1,5,0,32,14,,,0,0,30,24,5,0,35,0,1,14,6,0,1,19,15,20,26,2,2,0,0,MILAN,2004-05,7,5,5,1,2,4,0,0
3,1,8,4,4,6,3,5,7,7,MILAN,away,1,0,0,5,14,32,,,0,0,24,30,0,5,35,1,0,6,14,1,0,15,19,26,20,2,2,0,0,JUVENTUS,2004-05,5,7,1,5,4,2,0,0
5,3,2,1,0,0,0,0,0,0,ROMA,home,0,0,4,3,0,0,,,0,0,20,28,2,6,35,2,1,0,0,0,0,6,7,10,11,3,2,1,0,PARMA,2004-05,7,11,3,7,4,4,0,0
3,5,1,2,0,0,0,0,0,0,PARMA,away,0,0,3,4,0,0,,,0,0,28,20,6,2,35,1,2,0,0,0,0,7,6,11,10,2,3,0,1,ROMA,2004-05,11,7,7,3,4,4,0,0
0,2,0,0,0,0,0,0,0,0,BOLOGNA,home,0,0,8,3,0,0,,,0,0,16,8,0,0,35,1,1,0,0,0,0,28,27,24,27,4,2,0,0,REGGINA,2004-05,11,5,7,0,4,5,0,0
2,0,0,0,0,0,0,0,0,0,REGGINA,away,0,0,3,8,0,0,,,0,0,8,16,0,0,35,1,1,0,0,0,0,27,28,27,24,2,4,0,0,BOLOGNA,2004-05,5,11,0,7,5,4,0,0
1,3,4,1,0,0,0,0,0,0,LECCE,home,0,0,4,5,0,0,,,0,0,10,10,5,2,35,3,0,0,0,0,1,18,21,16,14,2,5,0,0,SAMPDORIA,2004-05,17,4,9,1,8,3,0,0
3,1,1,4,0,0,0,0,0,0,SAMPDORIA,away,0,0,5,4,0,0,,,0,0,10,10,2,5,35,0,3,0,0,1,0,21,18,14,16,5,2,0,0,LECCE,2004-05,4,17,1,9,3,8,0,0
3,2,0,0,,,,,,,BRESCIA,home,,,8,4,,,0,1,0,0,29,22,2,0,36,1,2,,,0,0,2,3,3,5,0,4,0,0,BOLOGNA,2004-05,14,6,9,4,5,2,0,0
2,3,0,0,,,,,,,BOLOGNA,away,,,4,8,,,1,0,0,0,22,29,0,2,36,2,1,,,0,0,3,2,5,3,4,0,0,0,BRESCIA,2004-05,6,14,4,9,2,5,0,0
2,4,0,0,,,,,,,ATALANTA,home,,,9,5,,,0,0,0,0,22,17,2,2,36,0,0,,,0,0,12,6,7,11,2,7,0,0,FIORENTINA,2004-05,18,11,11,9,7,2,0,0
4,2,0,0,,,,,,,FIORENTINA,away,,,5,9,,,0,0,0,0,17,22,2,2,36,0,0,,,0,0,6,12,11,7,7,2,0,0,ATALANTA,2004-05,11,18,9,11,2,7,0,0
2,3,3,3,,,,,,,LIVORNO,home,,,8,2,,,0,0,0,0,14,12,6,2,36,1,0,,,0,0,17,14,16,16,1,2,0,0,INTER,2004-05,12,6,9,5,3,1,0,0
3,2,3,3,,,,,,,INTER,away,,,2,8,,,0,0,0,0,12,14,2,6,36,0,1,,,0,0,14,17,16,16,2,1,0,0,LIVORNO,2004-05,6,12,5,9,1,3,0,0
0,0,3,0,,,,,,,PARMA,home,,,7,1,,,0,0,0,0,15,16,4,2,36,2,0,,,0,0,5,4,3,6,3,8,0,0,JUVENTUS,2004-05,22,7,12,4,10,3,0,0
0,0,0,3,,,,,,,JUVENTUS,away,,,1,7,,,0,0,0,0,16,15,2,4,36,0,2,,,0,0,4,5,6,3,8,3,0,0,PARMA,2004-05,7,22,4,12,3,10,0,0
2,2,5,4,,,,,,,MILAN,home,,,7,9,,,0,0,1,0,16,13,1,2,36,2,2,,,0,0,10,7,22,20,8,3,0,0,LECCE,2004-05,15,17,10,7,5,10,0,0
2,2,4,5,,,,,,,LECCE,away,,,9,7,,,0,0,0,1,13,16,2,1,36,2,2,,,0,0,7,10,20,22,3,8,0,0,MILAN,2004-05,17,15,7,10,10,5,0,0
