Ammonizioni,Ammonizioni avversario,Assist Totali,Assist Totali avversario,Attacchi a destra,Attacchi a destra avversario,Attacchi a sinistra,Attacchi a sinistra avversario,Attacchi centrali,Attacchi centrali avversario,Avversaria,Campo,Contropiede,Contropiede avversario,Corner,Corner avversario,Cross,Cross avversario,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Falli subiti,Falli subiti avversario,Fuorigioco,Fuorigioco avversario,Giornata,Gol segnati,Gol subiti,Lanci lunghi,Lanci lunghi avversario,Pali,Pali avversario,Palle perse,Palle perse avversario,Palle recuperate,Palle recuperate avversario,Parate,Parate avversario,Rigori,Rigori avversario,Squadra,Stagione,Tiri Totali,Tiri Totali avversario,Tiri fuori,Tiri fuori avversario,Tiri in porta,Tiri in porta avversario,Tiri in porta da area,Tiri in porta da area avversario
3,1,8,3,0,0,0,0,0,0,SAMPDORIA,home,0,0,8,4,0,0,0,0,0,0,16,31,3,3,28,0,1,0,0,,,8,3,6,2,0,0,0,0,ANCONA,2003-04,12,13,8,9,4,4,0,0
1,3,3,8,0,0,0,0,0,0,ANCONA,away,0,0,4,8,0,0,0,0,0,0,31,16,3,3,28,1,0,0,0,,,3,8,2,6,0,0,0,0,SAMPDORIA,2003-04,13,12,9,8,4,4,0,0
3,1,2,3,0,0,0,0,0,0,REGGINA,home,0,0,6,5,0,0,0,0,0,0,19,21,1,0,28,2,2,0,0,,,6,5,7,7,0,0,0,0,BOLOGNA,2003-04,13,12,2,6,11,6,0,0
1,3,3,2,0,0,0,0,0,0,BOLOGNA,away,0,0,5,6,0,0,0,0,0,0,21,19,0,1,28,2,2,0,0,,,5,6,7,7,0,0,0,0,REGGINA,2003-04,12,13,6,2,6,11,0,0
0,2,5,1,0,0,0,0,0,0,PARMA,home,0,0,5,4,0,0,0,0,1,1,19,17,1,2,28,0,2,0,0,,,11,7,4,4,0,0,0,0,CHIEVOVERONA,2003-04,13,8,9,4,4,4,0,0
2,0,1,5,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,4,5,0,0,0,0,1,1,17,19,2,1,28,2,0,0,0,,,7,11,4,4,0,0,0,0,PARMA,2003-04,8,13,4,9,4,4,0,0
2,2,5,8,0,0,0,0,0,0,PERUGIA,home,0,0,2,5,0,0,0,0,0,0,17,17,0,2,28,1,0,0,0,,,11,10,10,12,0,0,0,0,EMPOLI,2003-04,6,19,0,9,6,10,0,0
2,2,8,5,0,0,0,0,0,0,EMPOLI,away,0,0,5,2,0,0,0,0,0,0,17,17,2,0,28,0,1,0,0,,,10,11,12,10,0,0,0,0,PERUGIA,2003-04,19,6,9,0,10,6,0,0
1,2,7,5,0,0,0,0,0,0,SIENA,home,0,0,4,4,0,0,0,0,0,0,11,17,6,0,28,5,2,0,0,,,27,15,26,36,0,0,0,0,LAZIO,2003-04,8,11,2,5,6,6,0,0
2,1,5,7,0,0,0,0,0,0,LAZIO,away,0,0,4,4,0,0,0,0,0,0,17,11,0,6,28,2,5,0,0,,,15,27,36,26,0,0,0,0,SIENA,2003-04,11,8,5,2,6,6,0,0
3,3,2,3,0,0,0,0,0,0,ROMA,home,0,0,4,5,0,0,0,0,0,0,22,22,2,5,28,0,3,0,0,,,20,15,15,18,0,0,0,1,LECCE,2003-04,6,13,5,7,1,6,0,0
3,3,3,2,0,0,0,0,0,0,LECCE,away,0,0,5,4,0,0,0,0,0,0,22,22,5,2,28,3,0,0,0,,,15,20,18,15,0,0,1,0,ROMA,2003-04,13,6,7,5,6,1,0,0
5,2,0,2,0,0,0,0,0,0,MILAN,home,0,0,3,4,0,0,0,0,0,0,14,25,2,5,28,1,1,0,0,,,11,17,6,13,0,0,0,0,MODENA,2003-04,6,16,5,9,1,7,0,0
2,5,2,0,0,0,0,0,0,0,MODENA,away,0,0,4,3,0,0,0,0,0,0,25,14,5,2,28,1,1,0,0,,,17,11,13,6,0,0,0,0,MILAN,2003-04,16,6,9,5,7,1,0,0
2,2,1,3,0,0,0,0,0,0,BRESCIA,home,0,0,7,3,0,0,0,0,0,0,14,22,0,2,28,4,3,0,0,,,5,9,9,5,0,0,0,0,UDINESE,2003-04,13,13,9,5,4,8,0,0
2,2,3,1,0,0,0,0,0,0,UDINESE,away,0,0,3,7,0,0,0,0,0,0,22,14,2,0,28,3,4,0,0,,,9,5,5,9,0,0,0,0,BRESCIA,2003-04,13,13,5,9,8,4,0,0
1,0,2,3,10,7,6,3,16,7,JUVENTUS,home,2,3,7,5,15,10,0,1,0,0,16,16,6,5,28,3,2,11,17,,,13,22,20,14,0,1,1,0,INTER,2003-04,7,1,4,0,3,1,0,0
0,1,3,2,7,10,3,6,7,16,INTER,away,3,2,5,7,10,15,1,0,0,0,16,16,5,6,28,2,3,17,11,,,22,13,14,20,1,0,0,1,JUVENTUS,2003-04,1,7,0,4,1,3,0,0
1,1,7,3,0,0,0,0,0,0,BOLOGNA,home,,,3,10,0,0,,,0,0,16,18,2,1,29,3,2,0,0,,,10,6,8,6,0,0,0,1,ANCONA,2003-04,7,12,3,5,4,7,0,0
1,1,3,7,0,0,0,0,0,0,ANCONA,away,,,10,3,0,0,,,0,0,18,16,1,2,29,2,3,0,0,,,6,10,6,8,0,0,1,0,BOLOGNA,2003-04,12,7,5,3,7,4,0,0
2,2,1,0,0,0,0,0,0,0,MODENA,home,,,10,1,0,0,,,0,0,19,25,5,0,29,0,0,0,0,,,4,5,6,6,0,0,0,0,BRESCIA,2003-04,12,7,5,4,7,3,0,0
2,2,0,1,0,0,0,0,0,0,BRESCIA,away,,,1,10,0,0,,,0,0,25,19,0,5,29,0,0,0,0,,,5,4,6,6,0,0,0,0,MODENA,2003-04,7,12,4,5,3,7,0,0
2,3,4,2,0,0,0,0,0,0,EMPOLI,home,,,12,5,0,0,,,0,1,13,9,7,0,29,1,0,0,0,,,14,12,9,9,0,0,1,0,MILAN,2003-04,18,7,11,6,7,1,0,0
3,2,2,4,0,0,0,0,0,0,MILAN,away,,,5,12,0,0,,,1,0,9,13,0,7,29,0,1,0,0,,,12,14,9,9,0,0,0,1,EMPOLI,2003-04,7,18,6,11,1,7,0,0
4,2,3,1,0,0,0,0,0,0,LECCE,home,,,2,8,0,0,,,0,0,20,29,3,5,29,3,1,0,0,,,5,4,4,5,0,0,0,0,PARMA,2003-04,10,17,3,11,7,6,0,0
2,4,1,3,0,0,0,0,0,0,PARMA,away,,,8,2,0,0,,,0,0,29,20,5,3,29,1,3,0,0,,,4,5,5,4,0,0,0,0,LECCE,2003-04,17,10,11,3,6,7,0,0
2,2,3,3,0,0,0,0,0,0,UDINESE,home,,,8,0,0,0,,,1,1,23,17,3,0,29,0,1,0,0,,,19,17,14,14,0,0,1,0,REGGINA,2003-04,8,7,5,4,3,3,0,0
2,2,3,3,0,0,0,0,0,0,REGGINA,away,,,0,8,0,0,,,1,1,17,23,0,3,29,1,0,0,0,,,17,19,14,14,0,0,0,1,UDINESE,2003-04,7,8,4,5,3,3,0,0
2,2,3,1,0,0,0,0,0,0,SAMPDORIA,home,,,3,4,0,0,,,0,0,18,27,2,3,29,0,0,0,0,,,18,9,4,10,0,0,0,0,SIENA,2003-04,11,11,4,3,7,8,0,0
2,2,1,3,0,0,0,0,0,0,SIENA,away,,,4,3,0,0,,,0,0,27,18,3,2,29,0,0,0,0,,,9,18,10,4,0,0,0,0,SAMPDORIA,2003-04,11,11,3,4,8,7,0,0
4,4,1,0,0,0,0,0,0,0,CHIEVOVERONA,home,,,4,4,0,0,,,0,0,26,27,2,1,29,3,1,0,0,,,13,5,19,16,0,0,0,0,ROMA,2003-04,11,14,5,7,6,7,0,0
4,4,0,1,0,0,0,0,0,0,ROMA,away,,,4,4,0,0,,,0,0,27,26,1,2,29,1,3,0,0,,,5,13,16,19,0,0,0,0,CHIEVOVERONA,2003-04,14,11,7,5,7,6,0,0
0,3,3,2,3,5,7,4,10,8,LAZIO,home,,,8,5,18,10,,,0,0,18,16,3,9,29,1,0,17,15,,,12,7,9,15,2,5,0,0,JUVENTUS,2003-04,13,3,7,1,6,2,0,0
3,0,2,3,5,3,4,7,8,10,JUVENTUS,away,,,5,8,10,18,,,0,0,16,18,9,3,29,0,1,15,17,,,7,12,15,9,5,2,0,0,LAZIO,2003-04,3,13,1,7,2,6,0,0
4,1,3,4,0,0,0,0,0,0,INTER,home,,,4,2,0,0,,,0,0,27,24,3,3,29,2,3,0,0,,,24,23,18,15,0,0,0,0,PERUGIA,2003-04,10,10,3,3,7,7,0,0
1,4,4,3,0,0,0,0,0,0,PERUGIA,away,,,2,4,0,0,,,0,0,24,27,3,3,29,3,2,0,0,,,23,24,15,18,0,0,0,0,INTER,2003-04,10,10,3,3,7,7,0,0
3,3,2,3,0,0,0,0,0,0,MILAN,home,,,4,6,0,0,1,0,0,0,13,22,2,2,30,1,2,0,0,,,17,24,17,12,0,0,1,0,SIENA,2003-04,4,17,1,8,3,9,0,0
3,3,3,2,0,0,0,0,0,0,SIENA,away,,,6,4,0,0,0,1,0,0,22,13,2,2,30,2,1,0,0,,,24,17,12,17,0,0,0,1,MILAN,2003-04,17,4,8,1,9,3,0,0
3,1,3,2,7,2,3,4,16,6,UDINESE,home,,,13,1,16,4,0,1,0,0,18,18,6,1,30,2,1,9,16,,,15,14,12,10,2,4,0,0,LECCE,2003-04,9,5,3,2,6,3,0,0
1,3,2,3,2,7,4,3,6,16,LECCE,away,,,1,13,4,16,1,0,0,0,18,18,1,6,30,1,2,16,9,,,14,15,10,12,4,2,0,0,UDINESE,2003-04,5,9,2,3,3,6,0,0
0,0,0,2,0,0,0,0,0,0,REGGINA,home,,,8,3,0,0,0,0,0,0,25,17,3,0,30,0,0,0,0,,,11,10,6,5,0,0,0,0,CHIEVOVERONA,2003-04,7,11,5,9,2,2,0,0
0,0,2,0,0,0,0,0,0,0,CHIEVOVERONA,away,,,3,8,0,0,0,0,0,0,17,25,0,3,30,0,0,0,0,,,10,11,5,6,0,0,0,0,REGGINA,2003-04,11,7,9,5,2,2,0,0
3,3,4,4,0,0,0,0,0,0,BRESCIA,home,,,10,2,0,0,0,0,0,0,25,22,2,1,30,1,1,0,0,,,10,8,4,8,0,0,1,1,EMPOLI,2003-04,16,13,9,7,7,6,0,0
3,3,4,4,0,0,0,0,0,0,EMPOLI,away,,,2,10,0,0,0,0,0,0,22,25,1,2,30,1,1,0,0,,,8,10,8,4,0,0,1,1,BRESCIA,2003-04,13,16,7,9,6,7,0,0
0,3,4,1,0,0,0,0,0,0,BOLOGNA,home,,,7,3,0,0,0,0,0,0,19,19,3,3,30,4,2,0,0,,,10,8,8,8,0,0,0,0,INTER,2003-04,17,5,9,3,8,2,0,0
3,0,1,4,0,0,0,0,0,0,INTER,away,,,3,7,0,0,0,0,0,0,19,19,3,3,30,2,4,0,0,,,8,10,8,8,0,0,0,0,BOLOGNA,2003-04,5,17,3,9,2,8,0,0
0,3,7,9,0,0,0,0,0,0,ANCONA,home,,,19,8,0,0,0,0,0,0,9,14,2,5,30,4,2,0,0,,,22,14,23,22,0,0,1,0,LAZIO,2003-04,18,12,3,4,15,8,0,0
3,0,9,7,0,0,0,0,0,0,LAZIO,away,,,8,19,0,0,0,0,0,0,14,9,5,2,30,2,4,0,0,,,14,22,22,23,0,0,0,1,ANCONA,2003-04,12,18,4,3,8,15,0,0
3,2,10,11,0,0,0,0,0,0,JUVENTUS,home,,,3,5,0,0,0,0,0,0,7,16,4,1,30,2,2,0,0,,,1,2,2,1,0,0,0,0,PARMA,2003-04,12,15,1,6,11,9,0,0
2,3,11,10,0,0,0,0,0,0,PARMA,away,,,5,3,0,0,0,0,0,0,16,7,1,4,30,2,2,0,0,,,2,1,1,2,0,0,0,0,JUVENTUS,2003-04,15,12,6,1,9,11,0,0
2,4,1,2,0,0,0,0,0,0,PERUGIA,home,,,2,4,0,0,0,0,0,0,24,22,3,1,30,3,2,0,0,,,6,8,4,6,0,0,0,0,SAMPDORIA,2003-04,7,13,2,10,5,3,0,0
4,2,2,1,0,0,0,0,0,0,SAMPDORIA,away,,,4,2,0,0,0,0,0,0,22,24,1,3,30,2,3,0,0,,,8,6,6,4,0,0,0,0,PERUGIA,2003-04,13,7,10,2,3,5,0,0
2,4,2,4,4,5,7,5,11,14,ROMA,home,,,3,5,5,7,0,0,0,0,23,19,3,2,30,0,1,19,12,,,12,13,9,16,3,1,0,0,MODENA,2003-04,3,5,2,2,1,3,0,0
4,2,4,2,5,4,5,7,14,11,MODENA,away,,,5,3,7,5,0,0,0,0,19,23,2,3,30,1,0,12,19,,,13,12,16,9,1,3,0,0,ROMA,2003-04,5,3,2,2,3,1,0,0
2,1,0,7,,,,,,,CHIEVOVERONA,home,,,2,16,,,0,0,0,0,14,16,3,4,31,0,2,,,,,7,2,2,7,,,0,0,ANCONA,2003-04,2,17,1,10,1,7,0,0
1,2,7,0,,,,,,,ANCONA,away,,,16,2,,,0,0,0,0,16,14,4,3,31,2,0,,,,,2,7,7,2,,,0,0,CHIEVOVERONA,2003-04,17,2,10,1,7,1,0,0
3,2,5,1,,,,,,,SIENA,home,,,7,7,,,0,1,0,0,24,12,3,0,31,3,1,,,,,9,6,5,10,,,1,0,BOLOGNA,2003-04,14,13,4,8,10,5,0,0
2,3,1,5,,,,,,,BOLOGNA,away,,,7,7,,,1,0,0,0,12,24,0,3,31,1,3,,,,,6,9,10,5,,,0,1,SIENA,2003-04,13,14,8,4,5,10,0,0
0,2,1,1,,,,,,,PERUGIA,home,,,2,2,,,0,0,1,0,26,25,3,1,31,1,1,,,,,4,3,5,2,,,0,0,BRESCIA,2003-04,10,8,2,7,8,1,0,0
2,0,1,1,,,,,,,BRESCIA,away,,,2,2,,,0,0,0,1,25,26,1,3,31,1,1,,,,,3,4,2,5,,,0,0,PERUGIA,2003-04,8,10,7,2,1,8,0,0
2,2,1,4,,,,,,,LAZIO,home,,,6,7,,,0,0,0,0,25,20,0,4,31,0,0,,,,,14,8,14,14,,,0,0,INTER,2003-04,13,10,6,6,7,4,0,0
2,2,4,1,,,,,,,INTER,away,,,7,6,,,0,0,0,0,20,25,4,0,31,0,0,,,,,8,14,14,14,,,0,0,LAZIO,2003-04,10,13,6,6,4,7,0,0
1,1,3,3,,,,,,,LECCE,home,,,4,2,,,0,0,0,0,12,20,0,5,31,3,4,,,,,11,13,9,6,,,0,0,JUVENTUS,2003-04,12,13,4,6,8,7,0,0
1,1,3,3,,,,,,,JUVENTUS,away,,,2,4,,,0,0,0,0,20,12,5,0,31,4,3,,,,,13,11,6,9,,,0,0,LECCE,2003-04,13,12,6,4,7,8,0,0
1,3,1,0,,,,,,,SAMPDORIA,home,,,5,4,,,0,0,0,0,22,11,2,3,31,1,0,,,,,15,13,9,9,,,0,0,MODENA,2003-04,9,8,3,5,6,3,0,0
3,1,0,1,,,,,,,MODENA,away,,,4,5,,,0,0,0,0,11,22,3,2,31,0,1,,,,,13,15,9,9,,,0,0,SAMPDORIA,2003-04,8,9,5,3,3,6,0,0
3,3,0,0,,,,,,,PARMA,home,,,11,6,,,0,0,0,0,19,12,4,3,31,1,1,,,,,12,3,3,12,,,0,0,REGGINA,2003-04,20,10,11,9,9,1,0,0
3,3,0,0,,,,,,,REGGINA,away,,,6,11,,,0,0,0,0,12,19,3,4,31,1,1,,,,,3,12,12,3,,,0,0,PARMA,2003-04,10,20,9,11,1,9,0,0
2,2,4,2,,,,,,,EMPOLI,home,,,8,2,,,0,0,1,1,16,36,7,2,31,3,0,,,,,16,9,20,16,,,0,0,ROMA,2003-04,18,7,8,4,10,3,0,0
2,2,2,4,,,,,,,ROMA,away,,,2,8,,,0,0,1,1,36,16,2,7,31,0,3,,,,,9,16,16,20,,,0,0,EMPOLI,2003-04,7,18,4,8,3,10,0,0
2,1,0,2,,,,,,,MILAN,home,,,1,6,,,0,0,0,0,20,16,2,1,31,0,0,,,,,21,17,16,20,,,0,0,UDINESE,2003-04,8,13,4,8,4,5,0,0
1,2,2,0,,,,,,,UDINESE,away,,,6,1,,,0,0,0,0,16,20,1,2,31,0,0,,,,,17,21,20,16,,,0,0,MILAN,2003-04,13,8,8,4,5,4,0,0
2,3,3,0,0,0,0,0,0,0,MODENA,home,0,0,5,4,0,0,0,0,0,0,25,14,4,3,32,2,0,0,0,,,3,2,3,2,0,0,0,1,CHIEVOVERONA,2003-04,9,8,4,8,5,0,0,0
3,2,0,3,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,4,5,0,0,0,0,0,0,14,25,3,4,32,0,2,0,0,,,2,3,2,3,0,0,1,0,MODENA,2003-04,8,9,8,4,0,5,0,0
1,3,7,2,0,0,0,0,0,0,BOLOGNA,home,0,0,8,2,0,0,0,0,0,0,19,15,0,2,32,2,0,0,0,,,2,2,2,2,0,0,0,0,EMPOLI,2003-04,11,11,5,4,6,7,0,0
3,1,2,7,0,0,0,0,0,0,EMPOLI,away,0,0,2,8,0,0,0,0,0,0,15,19,2,0,32,0,2,0,0,,,2,2,2,2,0,0,0,0,BOLOGNA,2003-04,11,11,4,5,7,6,0,0
3,2,3,2,0,0,0,0,0,0,REGGINA,home,0,0,23,5,0,0,0,0,0,0,13,15,7,0,32,1,1,0,0,,,11,23,24,14,0,0,0,1,LAZIO,2003-04,9,7,2,4,7,3,0,0
2,3,2,3,0,0,0,0,0,0,LAZIO,away,0,0,5,23,0,0,0,0,0,0,15,13,0,7,32,1,1,0,0,,,23,11,14,24,0,0,1,0,REGGINA,2003-04,7,9,4,2,3,7,0,0
4,2,3,4,0,0,0,0,0,0,INTER,home,0,0,4,3,0,0,0,0,0,0,22,17,4,2,32,2,1,0,0,,,15,23,21,13,0,0,0,1,LECCE,2003-04,16,13,8,8,8,5,0,0
2,4,4,3,0,0,0,0,0,0,LECCE,away,0,0,3,4,0,0,0,0,0,0,17,22,2,4,32,1,2,0,0,,,23,15,13,21,0,0,1,0,INTER,2003-04,13,16,8,8,5,8,0,0
1,3,3,1,5,4,3,1,10,8,ROMA,home,1,0,5,3,11,7,0,0,0,0,22,24,2,0,32,1,0,13,7,,,7,12,15,9,1,1,0,0,MILAN,2003-04,5,2,3,1,2,1,0,0
3,1,1,3,4,5,1,3,8,10,MILAN,away,0,1,3,5,7,11,0,0,0,0,24,22,0,2,32,0,1,7,13,,,12,7,9,15,1,1,0,0,ROMA,2003-04,2,5,1,3,1,2,0,0
0,0,1,1,0,0,0,0,0,0,ANCONA,home,0,0,4,1,0,0,0,0,0,0,12,12,1,1,32,3,1,0,0,,,9,7,6,10,0,0,0,0,PARMA,2003-04,14,10,6,8,8,2,0,0
0,0,1,1,0,0,0,0,0,0,PARMA,away,0,0,1,4,0,0,0,0,0,0,12,12,1,1,32,1,3,0,0,,,7,9,10,6,0,0,0,0,ANCONA,2003-04,10,14,8,6,2,8,0,0
0,1,1,1,0,0,0,0,0,0,JUVENTUS,home,0,0,7,3,0,0,0,1,0,0,18,20,2,2,32,1,0,0,0,,,9,7,10,11,0,0,0,0,PERUGIA,2003-04,6,7,3,6,3,1,0,0
1,0,1,1,0,0,0,0,0,0,PERUGIA,away,0,0,3,7,0,0,1,0,0,0,20,18,2,2,32,0,1,0,0,,,7,9,11,10,0,0,0,0,JUVENTUS,2003-04,7,6,6,3,1,3,0,0
3,2,4,1,0,0,0,0,0,0,BRESCIA,home,0,0,5,0,0,0,0,1,2,1,18,15,0,5,32,0,1,0,0,,,7,2,2,7,0,0,0,0,SIENA,2003-04,14,7,9,5,5,2,0,0
2,3,1,4,0,0,0,0,0,0,SIENA,away,0,0,0,5,0,0,1,0,1,2,15,18,5,0,32,1,0,0,0,,,2,7,7,2,0,0,0,0,BRESCIA,2003-04,7,14,5,9,2,5,0,0
4,1,4,2,0,0,0,0,0,0,UDINESE,home,0,0,11,3,0,0,0,0,0,0,16,25,5,4,32,1,3,0,0,,,12,13,7,6,0,0,0,1,SAMPDORIA,2003-04,13,6,5,4,8,2,0,0
1,4,2,4,0,0,0,0,0,0,SAMPDORIA,away,0,0,3,11,0,0,0,0,0,0,25,16,4,5,32,3,1,0,0,,,13,12,6,7,0,0,1,0,UDINESE,2003-04,6,13,4,5,2,8,0,0
3,0,6,4,,,,,,,EMPOLI,home,,,1,5,,,0,0,0,0,20,23,5,1,33,2,1,,,,,1,1,1,1,,,1,0,ANCONA,2003-04,7,6,5,4,2,2,0,0
0,3,4,6,,,,,,,ANCONA,away,,,5,1,,,0,0,0,0,23,20,1,5,33,1,2,,,,,1,1,1,1,,,0,1,EMPOLI,2003-04,6,7,4,5,2,2,0,0
2,3,0,0,,,,,,,LECCE,home,,,3,6,,,0,0,0,0,19,13,2,2,33,1,1,,,,,5,9,6,3,,,0,1,BOLOGNA,2003-04,11,20,6,9,5,11,0,0
3,2,0,0,,,,,,,BOLOGNA,away,,,6,3,,,0,0,0,0,13,19,2,2,33,1,1,,,,,9,5,3,6,,,1,0,LECCE,2003-04,20,11,9,6,11,5,0,0
0,2,3,1,,,,,,,LAZIO,home,,,3,18,,,0,0,0,0,17,19,1,7,33,2,1,,,,,1,2,2,2,,,0,0,BRESCIA,2003-04,16,18,3,10,13,8,0,0
2,0,1,3,,,,,,,BRESCIA,away,,,18,3,,,0,0,0,0,19,17,7,1,33,1,2,,,,,2,1,2,2,,,0,0,LAZIO,2003-04,18,16,10,3,8,13,0,0
4,1,3,3,,,,,,,PARMA,home,,,8,2,,,0,1,0,0,35,23,5,11,33,1,0,,,,,8,6,14,6,,,0,0,INTER,2003-04,12,3,7,2,5,1,0,0
1,4,3,3,,,,,,,INTER,away,,,2,8,,,1,0,0,0,23,35,11,5,33,0,1,,,,,6,8,6,14,,,0,0,PARMA,2003-04,3,12,2,7,1,5,0,0
2,0,2,1,,,,,,,SAMPDORIA,home,,,8,6,,,0,0,0,0,5,20,3,7,33,2,0,,,,,9,3,3,9,,,0,0,JUVENTUS,2003-04,11,9,3,1,8,8,0,0
0,2,1,2,,,,,,,JUVENTUS,away,,,6,8,,,0,0,0,0,20,5,7,3,33,0,2,,,,,3,9,9,3,,,0,0,SAMPDORIA,2003-04,9,11,1,3,8,8,0,0
1,4,0,0,,,,,,,SIENA,home,,,10,2,,,0,0,1,0,20,13,3,9,33,1,3,,,,,13,11,7,7,,,0,0,MODENA,2003-04,12,5,8,1,4,4,0,0
4,1,0,0,,,,,,,MODENA,away,,,2,10,,,0,0,0,1,13,20,9,3,33,3,1,,,,,11,13,7,7,,,0,0,SIENA,2003-04,5,12,1,8,4,4,0,0
0,0,2,0,,,,,,,MILAN,home,,,2,7,,,0,0,0,0,10,6,1,1,33,2,1,,,,,9,11,11,8,,,1,0,REGGINA,2003-04,7,7,3,4,4,3,0,0
0,0,0,2,,,,,,,REGGINA,away,,,7,2,,,0,0,0,0,6,10,1,1,33,1,2,,,,,11,9,8,11,,,0,1,MILAN,2003-04,7,7,4,3,3,4,0,0
1,2,2,1,,,,,,,PERUGIA,home,,,2,3,,,0,0,0,0,24,33,6,0,33,1,3,,,,,21,6,18,18,,,0,1,ROMA,2003-04,8,8,7,2,1,6,0,0
2,1,1,2,,,,,,,ROMA,away,,,3,2,,,0,0,0,0,33,24,0,6,33,3,1,,,,,6,21,18,18,,,1,0,PERUGIA,2003-04,8,8,2,7,6,1,0,0
0,2,5,1,,,,,,,CHIEVOVERONA,home,,,7,7,,,0,0,0,0,18,12,3,4,33,1,1,,,,,8,4,4,8,,,0,0,UDINESE,2003-04,11,5,4,3,7,2,0,0
2,0,1,5,,,,,,,UDINESE,away,,,7,7,,,0,0,0,0,12,18,4,3,33,1,1,,,,,4,8,8,4,,,0,0,CHIEVOVERONA,2003-04,5,11,3,4,2,7,0,0
1,2,0,0,,,,,,,BOLOGNA,home,,,6,4,,,0,0,0,0,16,14,2,0,34,2,1,,,,,1,1,0,2,,,0,0,CHIEVOVERONA,2003-04,9,8,4,4,5,4,0,0
2,1,0,0,,,,,,,CHIEVOVERONA,away,,,4,6,,,0,0,0,0,14,16,0,2,34,1,2,,,,,1,1,2,0,,,0,0,BOLOGNA,2003-04,8,9,4,4,4,5,0,0
2,3,2,2,,,,,,,INTER,home,,,1,6,,,0,0,0,0,22,20,5,0,34,2,3,,,,,0,0,0,0,,,0,0,EMPOLI,2003-04,8,21,2,12,6,9,0,0
3,2,2,2,,,,,,,EMPOLI,away,,,6,1,,,0,0,0,0,20,22,0,5,34,3,2,,,,,0,0,0,0,,,0,0,INTER,2003-04,21,8,12,2,9,6,0,0
1,2,9,1,,,,,,,MODENA,home,,,9,5,,,0,0,0,0,13,14,11,1,34,2,1,,,,,18,17,26,20,,,0,1,LAZIO,2003-04,15,17,4,11,11,6,0,0
2,1,1,9,,,,,,,LAZIO,away,,,5,9,,,0,0,0,0,14,13,1,11,34,1,2,,,,,17,18,20,26,,,1,0,MODENA,2003-04,17,15,11,4,6,11,0,0
2,2,3,1,,,,,,,REGGINA,home,,,7,5,,,0,0,0,0,15,15,5,3,34,2,1,,,,,8,11,8,6,,,0,0,LECCE,2003-04,16,16,9,7,7,9,0,0
2,2,1,3,,,,,,,LECCE,away,,,5,7,,,0,0,0,0,15,15,3,5,34,1,2,,,,,11,8,6,8,,,0,0,REGGINA,2003-04,16,16,7,9,9,7,0,0
0,0,18,7,,,,,,,BRESCIA,home,,,6,6,,,0,0,0,0,11,15,2,2,34,4,2,,,,,9,6,14,20,,,0,0,MILAN,2003-04,30,9,12,4,18,5,0,0
0,0,7,18,,,,,,,MILAN,away,,,6,6,,,0,0,0,0,15,11,2,2,34,2,4,,,,,6,9,20,14,,,0,0,BRESCIA,2003-04,9,30,4,12,5,18,0,0
1,1,7,4,,,,,,,UDINESE,home,,,5,7,,,0,0,0,0,13,11,2,2,34,4,3,,,,,13,9,15,15,,,0,0,PARMA,2003-04,19,15,6,7,13,8,0,0
1,1,4,7,,,,,,,PARMA,away,,,7,5,,,0,0,0,0,11,13,2,2,34,3,4,,,,,9,13,15,15,,,0,0,UDINESE,2003-04,15,19,7,6,8,13,0,0
1,1,2,1,,,,,,,ANCONA,home,,,21,0,,,0,1,0,0,27,12,2,1,34,1,0,,,,,11,11,21,15,,,0,0,PERUGIA,2003-04,27,2,10,2,17,0,0,0
1,1,1,2,,,,,,,PERUGIA,away,,,0,21,,,1,0,0,0,12,27,1,2,34,0,1,,,,,11,11,15,21,,,0,0,ANCONA,2003-04,2,27,2,10,0,17,0,0
0,0,5,4,,,,,,,JUVENTUS,home,,,4,7,,,0,0,0,0,12,8,6,2,34,1,3,,,,,5,12,6,2,,,0,0,SIENA,2003-04,12,14,6,5,6,9,0,0
0,0,4,5,,,,,,,SIENA,away,,,7,4,,,0,0,0,0,8,12,2,6,34,3,1,,,,,12,5,2,6,,,0,0,JUVENTUS,2003-04,14,12,5,6,9,6,0,0
1,1,1,0,,,,,,,ROMA,home,,,6,8,,,0,0,0,0,14,14,2,2,34,0,0,,,,,9,10,10,10,,,0,0,SAMPDORIA,2003-04,14,13,9,9,5,4,0,0
1,1,0,1,,,,,,,SAMPDORIA,away,,,8,6,,,0,0,0,0,14,14,2,2,34,0,0,,,,,10,9,10,10,,,0,0,ROMA,2003-04,13,14,9,9,4,5,0,0
